probability	fixed_query	eng_words	generated_translit	source
67	тарелка	carla	карла	other
67	тарелка	marcella	маркелла	other
0	Hc021	rosabelle	росабелле	other
0	Hc021	sacre coeur	сакр коеур	other
0	Hc021	sacre coeur	сакре коеур	other
0	8710	rosabelle	росабелле	other
0	8710	sacre coeur	сакр коеур	other
0	8710	sacre coeur	сакре коеур	other
0	Vitamania	rosabelle	росабелле	other
0	Vitamania	sacre coeur	сакр коеур	other
0	Vitamania	sacre coeur	сакре коеур	other
0	158w2601	rosabelle	росабелле	other
0	158w2601	sacre coeur	сакр коеур	other
0	158w2601	sacre coeur	сакре коеур	other
67	Сумки	lucy	луки	other
67	Сумки	suit	суит	other
67	Сумки	skin	скин	other
0	Tt006	rosabelle	росабелле	other
0	Tt006	sacre coeur	сакр коеур	other
0	Tt006	sacre coeur	сакре коеур	other
0	195654	rosabelle	росабелле	other
0	195654	sacre coeur	сакр коеур	other
0	195654	sacre coeur	сакре коеур	other
16	faberlic by alena	spf	эс пи эф	other
16	faberlic by alena	mrs	эм эр эс	other
0	15937	rosabelle	росабелле	other
0	15937	sacre coeur	сакр коеур	other
0	15937	sacre coeur	сакре коеур	other
0	88746	rosabelle	росабелле	other
0	88746	sacre coeur	сакр коеур	other
0	88746	sacre coeur	сакре коеур	other
0	9961	rosabelle	росабелле	other
0	9961	sacre coeur	сакр коеур	other
0	9961	sacre coeur	сакре коеур	other
0	5456	rosabelle	росабелле	other
0	5456	sacre coeur	сакр коеур	other
0	5456	sacre coeur	сакре коеур	other
0	44003	rosabelle	росабелле	other
0	44003	sacre coeur	сакр коеур	other
0	44003	sacre coeur	сакре коеур	other
0	phitox	rosabelle	росабелле	other
0	phitox	sacre coeur	сакр коеур	other
0	phitox	sacre coeur	сакре коеур	other
0	3015	rosabelle	росабелле	other
0	3015	sacre coeur	сакр коеур	other
0	3015	sacre coeur	сакре коеур	other
11	Secret Story	mon roi	мон рои	other
11	Secret Story	white tea	вайт ти	other
11	Secret Story	beau monde	бо монд	other
0	156G1201	rosabelle	росабелле	other
0	156G1201	sacre coeur	сакр коеур	other
0	156G1201	sacre coeur	сакре коеур	other
0	41058	rosabelle	росабелле	other
0	41058	sacre coeur	сакр коеур	other
0	41058	sacre coeur	сакре коеур	other
0	501083	rosabelle	росабелле	other
0	501083	sacre coeur	сакр коеур	other
0	501083	sacre coeur	сакре коеур	other
0	PS114	rosabelle	росабелле	other
0	PS114	sacre coeur	сакр коеур	other
0	PS114	sacre coeur	сакре коеур	other
0	Elaga	rosabelle	росабелле	other
0	Elaga	sacre coeur	сакр коеур	other
0	Elaga	sacre coeur	сакре коеур	other
0	8589	rosabelle	росабелле	other
0	8589	sacre coeur	сакр коеур	other
0	8589	sacre coeur	сакре коеур	other
0	ssM005	rosabelle	росабелле	other
0	ssM005	sacre coeur	сакр коеур	other
0	ssM005	sacre coeur	сакре коеур	other
0	2430	rosabelle	росабелле	other
0	2430	sacre coeur	сакр коеур	other
0	2430	sacre coeur	сакре коеур	other
0	11376	rosabelle	росабелле	other
0	11376	sacre coeur	сакр коеур	other
0	11376	sacre coeur	сакре коеур	other
77	католог	cologne	кологн	other
44	ТТ003	matt	матт	other
0	3	rosabelle	росабелле	other
0	3	sacre coeur	сакр коеур	other
0	3	sacre coeur	сакре коеур	other
0	11333	rosabelle	росабелле	other
0	11333	sacre coeur	сакр коеур	other
0	11333	sacre coeur	сакре коеур	other
0	44007	rosabelle	росабелле	other
0	44007	sacre coeur	сакр коеур	other
0	44007	sacre coeur	сакре коеур	other
0	15358	rosabelle	росабелле	other
0	15358	sacre coeur	сакр коеур	other
0	15358	sacre coeur	сакре коеур	other
0	147W1203	rosabelle	росабелле	other
0	147W1203	sacre coeur	сакр коеур	other
0	147W1203	sacre coeur	сакре коеур	other
0	84283	rosabelle	росабелле	other
0	84283	sacre coeur	сакр коеур	other
0	84283	sacre coeur	сакре коеур	other
0	884584	rosabelle	росабелле	other
0	884584	sacre coeur	сакр коеур	other
0	884584	sacre coeur	сакре коеур	other
44	для мытья	diplomate	дипломейт	other
44	для мытья	diplomate	дипломате	other
60	Парфюмерная вода	aromania white	аромейниа вайт	other
46	Жидкое мыло для рук	stickers for nail	стикерс фор нейл	other
46	Жидкое мыло для рук	stickers for nail	стикерс фор наил	other
0	1871	rosabelle	росабелле	other
0	1871	sacre coeur	сакр коеур	other
0	1871	sacre coeur	сакре коеур	other
60	Купоны	pont	понт	other
67	дантель	danielle	даниелле	other
0	148005	rosabelle	росабелле	other
0	148005	sacre coeur	сакр коеур	other
0	148005	sacre coeur	сакре коеур	other
0	521309	rosabelle	росабелле	other
0	521309	sacre coeur	сакр коеур	other
0	521309	sacre coeur	сакре коеур	other
0	5669	rosabelle	росабелле	other
0	5669	sacre coeur	сакр коеур	other
0	5669	sacre coeur	сакре коеур	other
0	5477	rosabelle	росабелле	other
0	5477	sacre coeur	сакр коеур	other
0	5477	sacre coeur	сакре коеур	other
0	TT006	rosabelle	росабелле	other
0	TT006	sacre coeur	сакр коеур	other
0	TT006	sacre coeur	сакре коеур	other
13	Bel ange	mon roi	мон рои	other
13	Bel ange	white tea	вайт ти	other
13	Bel ange	beau monde	бо монд	other
0	3493	rosabelle	росабелле	other
0	3493	sacre coeur	сакр коеур	other
0	3493	sacre coeur	сакре коеур	other
0	6248	rosabelle	росабелле	other
0	6248	sacre coeur	сакр коеур	other
0	6248	sacre coeur	сакре коеур	other
8	Faberlic (Edelstar)	mon roi	мон рои	other
8	Faberlic (Edelstar)	white tea	вайт ти	other
8	Faberlic (Edelstar)	beau monde	бо монд	other
8	Faberlic (Edelstar)	beauty cafe	бьюти каф	other
8	Faberlic (Edelstar)	deep aqua	деп аква	other
8	Faberlic (Edelstar)	deep aqua	дееп аква	other
0	127G4103128	rosabelle	росабелле	other
0	127G4103128	sacre coeur	сакр коеур	other
0	127G4103128	sacre coeur	сакре коеур	other
60	Кедровое	kaleidoscope	калеидоскопе	other
0	396111	rosabelle	росабелле	other
0	396111	sacre coeur	сакр коеур	other
0	396111	sacre coeur	сакре коеур	other
0	195316	rosabelle	росабелле	other
0	195316	sacre coeur	сакр коеур	other
0	195316	sacre coeur	сакре коеур	other
0	44157	rosabelle	росабелле	other
0	44157	sacre coeur	сакр коеур	other
0	44157	sacre coeur	сакре коеур	other
71	Контейнер	softener	софтенер	other
100	Крем для чистки	creme	крем	other
48	Губная помада	aromania	ароманиа	other
48	Губная помада	amaranda	амаранда	other
0	0531	rosabelle	росабелле	other
0	0531	sacre coeur	сакр коеур	other
0	0531	sacre coeur	сакре коеур	other
52	сумка для новичка	malika	малика	other
62	регламент	elegant	элегант	other
62	регламент	element	элемент	other
0	195379	rosabelle	росабелле	other
0	195379	sacre coeur	сакр коеур	other
0	195379	sacre coeur	сакре коеур	other
0	5452	rosabelle	росабелле	other
0	5452	sacre coeur	сакр коеур	other
0	5452	sacre coeur	сакре коеур	other
0	2131	rosabelle	росабелле	other
0	2131	sacre coeur	сакр коеур	other
0	2131	sacre coeur	сакре коеур	other
0	sb001	rosabelle	росабелле	other
0	sb001	sacre coeur	сакр коеур	other
0	sb001	sacre coeur	сакре коеур	other
0	128W3310	rosabelle	росабелле	other
0	128W3310	sacre coeur	сакр коеур	other
0	128W3310	sacre coeur	сакре коеур	other
0	4724	rosabelle	росабелле	other
0	4724	sacre coeur	сакр коеур	other
0	4724	sacre coeur	сакре коеур	other
0	hc028	rosabelle	росабелле	other
0	hc028	sacre coeur	сакр коеур	other
0	hc028	sacre coeur	сакре коеур	other
75	мист	mint	минт	other
75	мист	mix	микс	other
75	мист	must	муст	other
0	126w2903	rosabelle	росабелле	other
0	126w2903	sacre coeur	сакр коеур	other
0	126w2903	sacre coeur	сакре коеур	other
54	ортопедическое	tropic story	тропик стори	other
0	193638	rosabelle	росабелле	other
0	193638	sacre coeur	сакр коеур	other
0	193638	sacre coeur	сакре коеур	other
0	194685	rosabelle	росабелле	other
0	194685	sacre coeur	сакр коеур	other
0	194685	sacre coeur	сакре коеур	other
0	195786	rosabelle	росабелле	other
0	195786	sacre coeur	сакр коеур	other
0	195786	sacre coeur	сакре коеур	other
0	2264	rosabelle	росабелле	other
0	2264	sacre coeur	сакр коеур	other
0	2264	sacre coeur	сакре коеур	other
62	для ванн	danny	данни	other
62	для ванн	wanda	ванда	other
0	2095	rosabelle	росабелле	other
0	2095	sacre coeur	сакр коеур	other
0	2095	sacre coeur	сакре коеур	other
0	86358	rosabelle	росабелле	other
0	86358	sacre coeur	сакр коеур	other
0	86358	sacre coeur	сакре коеур	other
10	192228-192239	deep aqua	деп аква	other
10	192228-192239	for nail	фор нейл	other
10	192228-192239	for nail	фор наил	other
50	Мой счёт	must	муст	other
57	На нос	for nail	фор наил	other
60	Сковорода	total color	тотал колор	other
0	8115	rosabelle	росабелле	other
0	8115	sacre coeur	сакр коеур	other
0	8115	sacre coeur	сакре коеур	other
80	см	esme	эсм	other
0	8639	rosabelle	росабелле	other
0	8639	sacre coeur	сакр коеур	other
0	8639	sacre coeur	сакре коеур	other
0	5166	rosabelle	росабелле	other
0	5166	sacre coeur	сакр коеур	other
0	5166	sacre coeur	сакре коеур	other
24	pont d'or	spf	эс пи эф	other
24	pont d'or	mrs	эм эр эс	other
43	сумка с вышивкой	classique	классик	other
0	5324	rosabelle	росабелле	other
0	5324	sacre coeur	сакр коеур	other
0	5324	sacre coeur	сакре коеур	other
0	18022	rosabelle	росабелле	other
0	18022	sacre coeur	сакр коеур	other
0	18022	sacre coeur	сакре коеур	other
0	independence	rosabelle	росабелле	other
0	independence	sacre coeur	сакр коеур	other
0	independence	sacre coeur	сакре коеур	other
0	ST609	rosabelle	росабелле	other
0	ST609	sacre coeur	сакр коеур	other
0	ST609	sacre coeur	сакре коеур	other
0	4590	rosabelle	росабелле	other
0	4590	sacre coeur	сакр коеур	other
0	4590	sacre coeur	сакре коеур	other
0	15368	rosabelle	росабелле	other
0	15368	sacre coeur	сакр коеур	other
0	15368	sacre coeur	сакре коеур	other
50	спрей ktl	ray	рей	other
62	Гепаллайт	light	лайт	other
62	Гепаллайт	alla	алла	other
54	размерная таблица	faberlic alternative	фаберлик алтернативе	other
67	саше	sadie	садие	other
67	саше	sacre	сакре	other
67	саше	ashley	ашлей	other
11	tropic story	mon roi	мон рои	other
11	tropic story	white tea	вайт ти	other
11	tropic story	beau monde	бо монд	other
53	сияние радуги	energy	энерги	other
53	сияние радуги	juicy	джуиси	other
53	сияние радуги	divine	дивине	other
0	192001	rosabelle	росабелле	other
0	192001	sacre coeur	сакр коеур	other
0	192001	sacre coeur	сакре коеур	other
